-0.08002 -0.17162 0.03039 16.46123 5.52823 0.95616 -0.37974 -0.24068 1.51683
0.15527 -0.17215 -0.06234 13.9136 -13.91136 17.55681 -0.37974 -0.24068 1.51683
0.07906 -0.04319 -0.05314 -1.20138 10.84338 10.74198 -0.37974 -0.24068 1.51683
-0.08095 0.12455 0.01147 4.2379 -12.54617 13.1465 -0.37974 -0.24068 1.51683
0.09465 0.20276 -0.05155 -13.66287 -19.55826 6.70366 -0.37974 -0.24068 1.51683
0.23294 0.24779 -0.00132 -5.45945 -2.85144 11.8555 -0.37974 -0.24068 1.51683
0.02164 -0.04239 -0.06487 -5.8997 -19.55826 8.79941 -0.37974 -0.24068 1.51683
-0.01194 0.03529 -0.03662 3.68699 -17.35773 9.84242 -0.37974 -0.24068 1.51683
-0.01833 -0.05558 -0.00278 14.38992 -13.56767 14.36699 -0.37974 -0.24068 1.51683
-0.15063 -0.14045 -0.05394 -6.88363 -8.16182 1.66609 -0.37974 -0.24068 1.51683
-0.02886 0.24379 -0.06061 9.51118 -13.90419 14.8338 -0.37974 -0.24068 1.51683
0.06267 -0.05837 -0.10391 -0.77797 -9.81341 5.95969 -0.37974 -0.24068 1.51683
-0.08508 -0.21958 0.03545 -2.88536 3.40169 -6.40813 -0.37974 -0.24068 1.51683
0.02257 -0.1571 -0.01371 13.90879 -19.55826 12.09619 -0.37974 -0.24068 1.51683
0.1999 -0.17096 -0.09645 -8.14421 -19.55826 7.93631 -0.37974 -0.24068 1.51683
0.01431 -0.1154 -0.0269 7.18968 -19.55826 11.05075 -0.37974 -0.24068 1.51683
-0.02793 0.00025 -0.0654 3.25878 -9.65827 11.8555 -0.37974 -0.24068 1.51683
0.20576 0.18784 -0.00905 -8.19713 5.39219 13.7762 -0.37974 -0.24068 1.51683
0.01831 -0.14258 -0.06687 4.97404 -5.37178 14.78517 -0.37974 -0.24068 1.51683
-0.24096 -0.05091 -0.11163 4.10799 -2.63186 8.31559 -0.37974 -0.24068 1.51683
-0.13491 0.17878 -0.05767 19.21093 -13.51516 19.76196 -0.37974 -0.24068 1.51683
-0.15396 -0.22625 -0.06074 16.80283 -4.77511 -1.95893 -0.37974 -0.24068 1.51683
-0.12279 -0.07569 -0.01997 9.24896 -10.83014 1.41567 -0.37974 -0.24068 1.51683
0.12609 -0.35974 -0.12469 -3.46754 -19.55826 16.10048 -0.37974 -0.24068 1.51683
-0.02193 -0.51109 -0.03143 2.60203 -0.05901 7.76369 -0.37974 -0.24068 1.51683
-0.21378 -0.43808 0.0136 17.97441 -19.55826 12.33932 -0.37974 -0.24068 1.51683
0.11623 -0.22331 -0.07566 1.97173 -19.55826 8.62922 -0.37974 -0.24068 1.51683
0.25985 0.11309 -0.03689 7.79111 -15.95436 13.16352 -0.37974 -0.24068 1.51683
0.00991 -0.1058 -0.09338 19.75643 -11.68696 9.61874 -0.37974 -0.24068 1.51683
0.00645 0.1031 -0.01771 17.9696 2.98163 7.69075 -0.37974 -0.24068 1.51683
0.01937 -0.05957 -0.00571 19.75643 -18.24081 11.74123 -0.37974 -0.24068 1.51683
-0.1052 -0.21026 -0.05514 18.96555 -19.55826 4.60062 -0.37974 -0.24068 1.51683
0.03389 0.10843 -0.05887 11.99626 -19.55826 17.14349 -0.37974 -0.24068 1.51683
0.01551 -0.21532 -0.09351 3.72067 -19.55826 1.48131 -0.37974 -0.24068 1.51683
-0.16342 -0.08942 0.04105 3.2684 -19.55826 -1.83007 -0.37974 -0.24068 1.51683
0.04322 -0.24876 -0.04089 -11.03104 -19.55826 20.38376 -0.37974 -0.24068 1.51683
0.19617 -0.31218 -0.06527 -14.83444 -19.55826 15.77712 -0.37974 -0.24068 1.51683
-0.03059 -0.09315 0.00867 11.76531 -19.45325 14.43507 -0.37974 -0.24068 1.51683
-0.04338 0.03382 -0.03356 12.1815 -6.05437 8.59032 -0.37974 -0.24068 1.51683
0.19137 0.23767 0.00761 19.40339 -6.51501 15.13041 -0.37974 -0.24068 1.51683
0.01204 -0.13991 -0.0714 18.17168 -9.92797 11.11883 -0.37974 -0.24068 1.51683
-0.06163 -0.17695 -0.03836 19.75643 2.86468 7.64456 -0.37974 -0.24068 1.51683
0.11197 -0.04479 -0.00265 19.75643 -14.94956 16.20016 -0.37974 -0.24068 1.51683
0.10411 -0.41983 0.02946 19.75643 -16.84459 -2.96547 -0.37974 -0.24068 1.51683
0.159 -0.18228 0.05624 19.75643 -19.55826 6.78632 -0.37974 -0.24068 1.51683
0.27544 -0.2894 -0.07899 14.5487 -16.95916 11.88954 -0.37974 -0.24068 1.51683
0.12929 -0.02107 0.04238 7.32922 -8.97807 8.51252 -0.37974 -0.24068 1.51683
0.02323 -0.01694 0.04291 -10.78807 -19.55826 16.40196 -0.37974 -0.24068 1.51683
0.13288 0.05767 -0.02543 -5.19964 -19.55826 7.26285 -0.37974 -0.24068 1.51683
0.03909 0.23393 -0.01224 19.75643 -19.55826 11.25984 -0.37974 -0.24068 1.51683
-0.15383 0.11563 -0.06047 19.75643 -19.55826 5.6728 -0.37974 -0.24068 1.51683
0.04788 0.22927 0.00255 12.84306 -12.80871 9.64062 -0.37974 -0.24068 1.51683
0.00378 -0.00628 -0.04115 19.75643 -6.64627 8.7289 -0.37974 -0.24068 1.51683
-0.20486 -0.03293 -0.04222 19.75643 13.13461 -0.29837 -0.37974 -0.24068 1.51683
0.01031 0.03116 -0.03982 17.10595 -19.55826 19.9516 -0.37974 -0.24068 1.51683
0.00631 -0.30165 -0.0714 16.77878 -19.55826 3.5649 -0.37974 -0.24068 1.51683
-0.14077 -0.10541 0.00241 -12.20261 -14.78727 8.14783 -0.37974 -0.24068 1.51683
-0.00954 -0.23237 -0.08805 -16.61947 -16.57967 20.38376 -0.37974 -0.24068 1.51683
-0.01274 0.06486 -0.01251 13.45652 6.7526 7.8342 -0.37974 -0.24068 1.51683
-0.20766 0.24526 0.01787 19.75643 -3.97318 10.0588 -0.37974 -0.24068 1.51683
-0.1012 0.41566 -0.0694 4.63003 -6.35271 10.30679 -0.37974 -0.24068 1.51683
0.1169 0.34385 -0.05781 -0.04905 -19.55826 16.39466 -0.37974 -0.24068 1.51683
-0.03845 -0.16083 -0.0213 3.9444 -18.8876 4.38424 -0.37974 -0.24068 1.51683
-0.00621 0.04488 0.03452 0.71115 8.35168 3.78858 -0.37974 -0.24068 1.51683
0.16726 0.00438 -0.00305 5.98443 2.04844 10.09527 -0.37974 -0.24068 1.51683
0.072 0.03902 -0.00278 12.89839 -11.52228 5.75304 -0.37974 -0.24068 1.51683
0.08625 0.15453 -0.0269 6.14321 -19.55826 20.38376 -0.37974 -0.24068 1.51683
0.07679 -0.09395 -0.03809 -8.44973 8.22757 3.95633 -0.37974 -0.24068 1.51683
-0.1477 -0.10634 0.06037 -0.38103 5.98886 4.29671 -0.37974 -0.24068 1.51683
-0.1966 -0.08076 -0.0261 4.50493 -19.10956 20.0756 -0.37974 -0.24068 1.51683
-0.02992 0.17345 -0.06021 8.64032 -9.28118 9.30024 -0.37974 -0.24068 1.51683
-0.08562 0.16585 -0.01184 17.97922 -17.46275 9.01093 -0.37974 -0.24068 1.51683
-0.1914 0.2739 -0.0305 12.03475 -1.76788 5.86974 -0.37974 -0.24068 1.51683
0.03989 0.2354 -0.03529 17.18293 -14.72283 20.38376 -0.37974 -0.24068 1.51683
-0.0206 -0.1511 -0.02157 18.67206 0.32763 3.44334 -0.37974 -0.24068 1.51683
-0.12319 -0.0717 -0.01198 9.68679 9.34454 1.04125 -0.37974 -0.24068 1.51683
0.10837 -0.10207 -0.02224 4.65168 -19.55826 16.27553 -0.37974 -0.24068 1.51683
0.08492 -0.27461 0.0677 -0.4508 -15.12618 6.21011 -0.39411 -0.26411 1.49928
0.09651 -0.30912 -0.00078 -1.69214 2.45656 9.85214 -0.39411 -0.26411 1.49928
0.0283 -0.14324 0.0204 2.2965 4.16543 8.54169 -0.39411 -0.26411 1.49928
-0.1553 0.02076 0.01507 -0.92953 -4.14025 15.35895 -0.39411 -0.26411 1.49928
-0.00501 0.1484 -0.05568 -9.02469 4.14395 9.65278 -0.39411 -0.26411 1.49928
0.15806 -0.07063 -0.03289 8.33239 -2.59367 6.99541 -0.39411 -0.26411 1.49928
-0.03006 -0.12366 0.02506 -4.88209 -0.20699 2.56808 -0.39411 -0.26411 1.49928
-0.00155 -0.01587 -0.01318 -0.02499 -3.31445 17.89475 -0.39411 -0.26411 1.49928
0.0267 -0.05491 0.00041 15.8574 -11.01153 0.12467 -0.39411 -0.26411 1.49928
-0.13158 0.01424 0.02746 -2.44993 -13.90419 -0.87458 -0.39411 -0.26411 1.49928
0.06014 0.01943 0.00441 0.05199 -19.55826 20.25551 -0.39411 -0.26411 1.49928
0.12862 -0.13059 0.03425 3.13128 9.05575 5.36647 -0.39411 -0.26411 1.49928
-0.03872 -0.18641 0.03226 -1.34331 1.94581 13.78835 -0.39411 -0.26411 1.49928
-0.02406 -0.12632 -0.01864 -2.69531 -8.23103 13.0687 -0.39411 -0.26411 1.49928
0.14781 -0.2461 -0.04369 -0.15249 0.85032 11.62453 -0.39411 -0.26411 1.49928
0.06693 -0.13258 0.02839 7.10308 1.16775 8.21347 -0.39411 -0.26411 1.49928
-0.01034 0.21488 -0.00678 0.03515 1.0508 5.48317 -0.39411 -0.26411 1.49928
0.17792 0.15639 -0.04941 10.026 -13.94238 19.59663 -0.39411 -0.26411 1.49928
0.06267 0.18677 0.0585 3.66534 5.19648 5.7579 -0.39411 -0.26411 1.49928
-0.0595 0.17784 0.02306 -5.52922 -0.53396 10.83923 -0.39411 -0.26411 1.49928
0.05921 -0.06477 0.01654 11.62578 -13.55097 9.62846 -0.39411 -0.26411 1.49928
-0.03072 -0.23144 0.04811 -4.39614 -1.12347 7.94846 -0.39411 -0.26411 1.49928
-0.06656 -0.08102 0.02067 -7.69434 -8.30502 19.88353 -0.39411 -0.26411 1.49928
0.03043 -0.1539 -0.00705 5.83287 -1.46477 11.40086 -0.39411 -0.26411 1.49928
-0.04045 -0.20013 -0.01784 2.03188 0.32047 7.34794 -0.39411 -0.26411 1.49928
-0.12265 0.16985 0.02719 4.23068 -2.84189 2.28119 -0.39411 -0.26411 1.49928
0.13262 0.12602 -0.04835 6.4776 -5.73217 11.93816 -0.39411 -0.26411 1.49928
0.30275 -0.03919 0.00068 7.54332 -19.55826 7.5935 -0.39411 -0.26411 1.49928
0.09585 0.0662 0.05557 -4.8869 -19.55826 4.79026 -0.39411 -0.26411 1.49928
0.11676 0.02063 -0.01104 3.67497 -16.7897 18.88184 -0.39411 -0.26411 1.49928
0.09491 -0.05305 0.0673 19.75643 -13.66791 1.45213 -0.39411 -0.26411 1.49928
-0.17808 -0.17135 0.01654 8.07498 -19.55826 1.33057 -0.39411 -0.26411 1.49928
-0.12638 -0.00122 0.00894 10.76454 -8.69405 13.60601 -0.39411 -0.26411 1.49928
-0.04058 -0.12233 0.03479 5.64763 11.23003 14.49099 -0.39411 -0.26411 1.49928
-0.07083 -0.03612 0.02746 -4.01844 -3.53403 12.96659 -0.39411 -0.26411 1.49928
0.04082 0.17718 -0.00145 2.46971 -16.34339 13.25348 -0.39411 -0.26411 1.49928
0.10837 -0.16842 -0.1095 5.98924 -15.64409 14.89215 -0.39411 -0.26411 1.49928
-0.08322 0.20902 0.04331 7.51205 -18.68473 0.35807 -0.39411 -0.26411 1.49928
-0.11266 0.22914 0.00201 6.14802 -13.69894 7.22638 -0.39411 -0.26411 1.49928
0.19124 0.11443 -0.05847 15.59277 -6.7131 17.96283 -0.39411 -0.26411 1.49928
0.157 0.059 0.02173 17.23586 -10.57238 13.24861 -0.39411 -0.26411 1.49928
-0.01967 -0.27154 -0.06167 6.60991 -9.05205 10.64473 -0.39411 -0.26411 1.49928
0.00738 -0.01134 0.03146 19.75643 -7.30739 7.03917 -0.39411 -0.26411 1.49928
-0.16209 -0.1122 0.00961 -4.52123 -4.12116 13.99501 -0.39411 -0.26411 1.49928
-0.23057 0.19237 -0.02956 -16.52324 -4.45768 14.62957 -0.39411 -0.26411 1.49928
-0.06683 0.35491 -0.04635 15.86462 -10.32893 16.91009 -0.39411 -0.26411 1.49928
-0.15543 -0.16523 -0.09565 -1.56223 -5.0448 5.89648 -0.39411 -0.26411 1.49928
-0.17968 0.12295 0.06516 7.13195 -6.33362 -7.99088 -0.39411 -0.26411 1.49928
0.10197 0.01717 -0.06234 12.00588 -12.53424 12.41712 -0.39411 -0.26411 1.49928
0.13915 -0.02906 -0.063 6.89378 -13.05215 18.02847 -0.39411 -0.26411 1.49928
-0.08535 -0.18108 -0.01118 3.65331 -19.55826 12.08647 -0.39411 -0.26411 1.49928
0.05055 -0.20266 -0.04808 -2.09148 -19.55826 3.97335 -0.39411 -0.26411 1.49928
0.19071 0.19357 0.06263 19.75643 -12.91372 5.62661 -0.39411 -0.26411 1.49928
-0.10254 -0.2421 -0.05874 3.32854 -7.14509 12.81828 -0.39411 -0.26411 1.49928
-0.11239 0.10843 -0.00358 -7.5476 -2.41945 6.53347 -0.39411 -0.26411 1.49928
-0.01554 0.06873 0.0208 10.48308 -1.89915 16.03727 -0.39411 -0.26411 1.49928
-0.17675 -0.52722 -0.07499 -7.98543 -1.03517 11.58806 -0.39411 -0.26411 1.49928
-0.09041 0.07019 -0.05581 12.62655 -13.72997 7.29932 -0.39411 -0.26411 1.49928
0.03416 -0.18907 -0.14401 15.14531 -14.3338 11.04346 -0.39411 -0.26411 1.49928
-0.08308 -0.0749 0.06277 15.69862 7.79558 2.22771 -0.39411 -0.26411 1.49928
-0.03352 0.13215 0.01733 -2.63036 -0.19505 5.58042 -0.39411 -0.26411 1.49928
0.248 0.02916 -0.07979 -19.65786 -17.48661 12.63594 -0.39411 -0.26411 1.49928
0.19444 0.24313 0.00854 12.33306 -15.59158 17.28451 -0.39411 -0.26411 1.49928
0.02057 -0.05078 -0.0678 -4.96869 -15.3386 9.85701 -0.39411 -0.26411 1.49928
0.07946 0.21502 0.05078 3.92275 -19.55826 5.0115 -0.39411 -0.26411 1.49928
-0.14077 -0.1599 -0.04369 14.97691 -19.55826 14.94077 -0.39411 -0.26411 1.49928
-0.21805 -0.20679 -0.07393 12.08768 -19.55826 12.10592 -0.39411 -0.26411 1.49928
0.03749 0.33652 -0.03036 19.75643 -17.42695 11.91385 -0.39411 -0.26411 1.49928
-0.03552 -0.31058 -0.10764 1.35828 -18.50334 -17.01816 -0.39411 -0.26411 1.49928
-0.18647 0.00038 0.00215 2.19306 -19.55826 -19.44942 -0.39411 -0.26411 1.49928
0.11756 -0.05864 -0.1171 -2.82522 -19.55826 20.38376 -0.39411 -0.26411 1.49928
0.10544 -0.22198 -0.0297 6.58104 -1.54115 13.01035 -0.39411 -0.26411 1.49928
-0.19407 0.15253 0.00388 13.94006 -8.36707 2.50244 -0.39411 -0.26411 1.49928
-0.03192 0.17585 -0.08286 -8.46657 -19.55826 4.98719 -0.39411 -0.26411 1.49928
0.18045 0.45057 -0.00372 18.83324 -19.55826 4.95801 -0.39411 -0.26411 1.49928
-0.05071 0.04608 -0.10058 14.57997 -14.28607 8.48091 -0.39411 -0.26411 1.49928
-0.13158 0.43778 0.00321 18.88376 -19.55826 11.83362 -0.39411 -0.26411 1.49928
-0.07909 0.33626 -0.06021 19.75643 -19.55826 20.38376 -0.39411 -0.26411 1.49928
-0.14144 -0.24277 -0.13535 1.9982 -12.40774 5.23518 -0.39411 -0.26411 1.49928
0.0656 0.33053 -0.05541 4.13686 -19.55826 8.61949 -0.39411 -0.26411 1.49928
0.13208 -0.10954 -0.13668 -5.3945 -16.83982 15.98378 -0.39411 -0.26411 1.49928
-0.21405 -0.01681 0.02266 2.31094 -6.04244 3.20751 -0.39411 -0.26411 1.49928
-0.15196 0.18011 -0.0638 6.7326 -19.55826 11.92844 -0.39411 -0.26411 1.49928
0.16939 0.1508 -0.063 -7.17471 -15.21926 20.38376 -0.39411 -0.26411 1.49928
0.05268 0.33586 -0.01064 19.36971 -4.46961 15.01614 -0.39411 -0.26411 1.49928
-0.11426 0.22221 -0.09192 15.689 -10.63682 3.9612 -0.39411 -0.26411 1.49928
-0.108 0.74954 -0.0217 6.4367 -15.42451 6.4192 -0.39411 -0.26411 1.49928
-0.2844 0.08325 -0.17878 -2.58706 -15.66557 3.07622 -0.39411 -0.26411 1.49928
-0.38245 -0.15217 -0.14094 -4.87968 -10.41247 6.20282 -0.39411 -0.26411 1.49928
-0.0607 -0.00255 -0.12989 1.18507 -19.55826 20.38376 -0.39411 -0.26411 1.49928
0.08705 -0.58264 -0.13362 -4.47553 4.36114 -15.77092 -0.39411 -0.26411 1.49928
-0.09707 -0.09595 -0.02583 12.0131 14.25635 -19.44942 -0.39411 -0.26411 1.49928
0.09598 -0.22784 -0.19064 6.72298 -6.68446 -9.58822 -0.39411 -0.26411 1.49928
0.15713 -0.31031 -0.05368 18.92466 11.54507 16.79096 -0.39411 -0.26411 1.49928
-0.04738 -0.16762 -0.02903 15.0972 -5.96845 5.91107 -0.39411 -0.26411 1.49928
-0.0611 0.13321 -0.07233 -16.77103 -19.55826 18.31293 -0.39411 -0.26411 1.49928
0.01071 0.64935 -0.05874 12.93688 -18.44606 17.00977 -0.39411 -0.26411 1.49928
-0.11293 0.12802 -0.15906 11.29139 -1.36692 -4.47528 -0.39411 -0.26411 1.49928
0.01697 0.22394 0.02493 -6.12583 -0.42895 5.42968 -0.39411 -0.26411 1.49928
0.19697 -0.2028 -0.04728 3.90591 -16.83266 15.23495 -0.39411 -0.26411 1.49928
0.15926 -0.44741 -0.05221 2.72953 -8.65109 6.02291 -0.39411 -0.26411 1.49928
0.34459 -0.12366 -0.04728 -1.30723 -19.55826 20.38376 -0.39411 -0.26411 1.49928
0.38469 -0.55013 -0.19237 -12.92913 -19.55826 14.76329 -0.39411 -0.26411 1.49928
0.05334 -0.23997 -0.03969 8.35885 3.08187 -8.16594 -0.39411 -0.26411 1.49928
-0.06496 -0.05358 -0.12775 19.58382 -7.51503 7.99223 -0.39411 -0.26411 1.49928
0.11663 -0.05891 -0.08712 10.77898 -14.51041 16.41655 -0.39411 -0.26411 1.49928
0.13728 0.07686 -0.05901 11.27215 -15.63216 6.12988 -0.39411 -0.26411 1.49928
0.06787 -0.24024 -0.08379 0.03515 -19.55826 11.33521 -0.39411 -0.26411 1.49928
0.1057 -0.05051 -0.01437 -19.34512 -19.55826 16.07131 -0.39411 -0.26411 1.49928
-0.07562 -0.14871 -0.13615 3.36704 -19.55826 -7.93983 -0.39411 -0.26411 1.49928
-0.20579 0.18357 -0.08339 12.44131 -19.36016 -3.15754 -0.39411 -0.26411 1.49928
0.05041 0.20782 -0.16066 4.56507 -19.27186 20.38376 -0.39411 -0.26411 1.49928
-0.0599 -0.18268 -0.18691 14.6353 -17.06178 8.15512 -0.39411 -0.26411 1.49928
-0.1878 -0.05558 -0.05381 -1.07147 -9.13081 7.22881 -0.39411 -0.26411 1.49928
0.06614 -0.19587 -0.16293 -13.53056 -12.96384 17.1824 -0.39411 -0.26411 1.49928
0.1498 0.01304 -0.09165 3.49935 -8.2907 6.36571 -0.39411 -0.26411 1.49928
-0.00834 0.08791 -0.10377 12.6482 -13.93522 11.77527 -0.39411 -0.26411 1.49928
-0.0154 0.14094 -0.09778 3.06633 -13.41254 13.31183 -0.39411 -0.26411 1.49928
0.05388 0.16892 -0.05008 12.72037 -14.67509 9.26621 -0.39411 -0.26411 1.49928
-0.11466 -0.13831 -0.11483 15.37866 3.89812 4.16785 -0.39411 -0.26411 1.49928
-0.02353 -0.05371 -0.08659 0.7304 -0.50532 9.60902 -0.39411 -0.26411 1.49928
0.18924 -0.24037 -0.09738 -16.40296 -10.39337 -2.27013 -0.39411 -0.26411 1.49928
0.04215 -0.28487 -0.0217 -4.69204 9.78369 1.86788 -0.39411 -0.26411 1.49928
0.12982 -0.07769 -0.04728 12.94891 -11.3743 20.38376 -0.39411 -0.26411 1.49928
0.18111 -0.12113 -0.14841 0.19633 -2.01848 11.26957 -0.39411 -0.26411 1.49928
0.00405 0.00051 -0.02916 -11.16335 10.38991 9.78407 -0.39411 -0.26411 1.49928
-0.04098 0.08765 -0.06487 -8.78172 -4.05672 10.00531 -0.35579 -0.2775 1.52034
0.17805 0.12349 -0.08312 0.63657 -0.34303 13.03953 -0.35579 -0.2775 1.52034
0.18564 0.04328 -0.04355 7.36049 -1.38601 8.59275 -0.35579 -0.2775 1.52034
0.02044 -0.07583 -0.09285 -3.46273 -1.97314 8.25237 -0.35579 -0.2775 1.52034
0.02124 -0.04359 -0.05248 6.23703 -14.84455 16.18071 -0.35579 -0.2775 1.52034
-0.06576 -0.12686 -0.01064 6.91784 -4.20469 0.19517 -0.35579 -0.2775 1.52034
-0.14277 0.01197 -0.04129 -10.59561 -7.8062 7.67373 -0.35579 -0.2775 1.52034
0.12196 -0.01134 -0.09018 8.08701 -19.55826 11.87738 -0.35579 -0.2775 1.52034
0.0227 -0.19107 -0.00452 -3.20772 0.75246 11.30117 -0.35579 -0.2775 1.52034
-0.07562 -0.25129 0.04331 -9.82819 -15.66557 16.80798 -0.35579 -0.2775 1.52034
0.09598 -0.3251 -0.05901 6.98039 -6.04483 7.39657 -0.35579 -0.2775 1.52034
0.17951 -0.32524 -0.01717 -0.57108 4.07712 7.85364 -0.35579 -0.2775 1.52034
0.09771 -0.07476 0.02733 2.56594 -6.4983 3.75454 -0.35579 -0.2775 1.52034
0.10531 -0.07529 -0.03276 -0.89104 5.45901 17.59814 -0.35579 -0.2775 1.52034
0.10784 -0.02134 0.01454 3.71105 -7.99714 15.31032 -0.35579 -0.2775 1.52034
-0.09787 0.06926 0.03692 -1.14364 5.6404 2.00889 -0.35579 -0.2775 1.52034
-0.11799 0.04648 -0.01024 -7.33108 -4.96604 16.68156 -0.35579 -0.2775 1.52034
-0.04032 -0.08502 0.01667 8.99395 -0.79888 -0.56095 -0.35579 -0.2775 1.52034
-0.1505 -0.21292 0.05264 -8.67587 6.88864 2.10371 -0.35579 -0.2775 1.52034
0.0251 -0.09541 0.02533 2.01985 -14.83023 19.2903 -0.35579 -0.2775 1.52034
0.1113 -0.27168 0.00681 7.48077 3.59501 16.69614 -0.35579 -0.2775 1.52034
-0.00168 -0.13871 0.0629 -7.27816 -5.14982 10.61069 -0.35579 -0.2775 1.52034
0.02577 0.00304 0.02599 8.12069 -8.90408 3.1759 -0.35579 -0.2775 1.52034
0.16406 -0.21199 -0.00865 0.24685 -9.34323 17.29423 -0.35579 -0.2775 1.52034
0.13995 -0.04718 0.0685 1.99339 -0.8681 7.43547 -0.35579 -0.2775 1.52034
-0.02966 -0.0665 0.01267 -1.53817 9.31113 7.71506 -0.35579 -0.2775 1.52034
0.04655 -0.0665 0.00841 1.0263 -15.23835 15.08908 -0.35579 -0.2775 1.52034
0.01178 0.02103 0.08502 9.54726 -15.43645 1.32328 -0.35579 -0.2775 1.52034
-0.1036 -0.06477 0.03066 -8.21397 -14.90422 12.39281 -0.35579 -0.2775 1.52034
0.03722 -0.01774 0.01627 12.86952 -13.85885 8.31072 -0.35579 -0.2775 1.52034
-0.03525 -0.26768 0.02293 2.62849 -4.75363 8.94042 -0.35579 -0.2775 1.52034
-0.09947 0.06313 0.03052 -7.38401 -7.99953 13.31669 -0.35579 -0.2775 1.52034
-0.00155 0.10483 -0.04155 10.24491 -4.18321 18.60468 -0.35579 -0.2775 1.52034
0.00032 -0.18987 -0.02117 -3.65278 -6.11165 14.61255 -0.35579 -0.2775 1.52034
-0.02273 0.05074 0.08342 6.97317 -10.20244 -6.82874 -0.35579 -0.2775 1.52034
0.05281 -0.11367 -0.0201 1.60366 -8.5771 10.9219 -0.35579 -0.2775 1.52034
0.13542 0.12988 0.03079 0.92045 -6.07347 9.61874 -0.35579 -0.2775 1.52034
-0.00847 0.08645 0.04958 0.51629 -0.46236 9.49475 -0.35579 -0.2775 1.52034
-0.07895 -0.07836 -0.0245 -5.46427 -2.79177 16.38737 -0.35579 -0.2775 1.52034
-0.05417 0.05594 0.03039 16.54302 0.1725 1.33543 -0.35579 -0.2775 1.52034
-0.17275 -0.09981 1E-05 -7.97822 -7.90644 10.70551 -0.35579 -0.2775 1.52034
-0.05018 0.25259 0.00827 3.73511 -5.18323 11.36925 -0.35579 -0.2775 1.52034
-0.01927 0.03649 -0.02783 19.75643 1.62838 19.8349 -0.35579 -0.2775 1.52034
-0.19287 -0.09208 -0.00518 15.26079 -5.51021 11.28659 -0.35579 -0.2775 1.52034
-0.10613 0.15853 0.01067 17.3778 -7.85632 3.08594 -0.35579 -0.2775 1.52034
